        -nan         -nan         -nan         -nan
        -nan         -nan         -nan         -nan
        -nan         -nan         -nan         -nan
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
           0            0            0            0
